626700981.000	5.151
626800354.000	5.161
626900738.000	5.166
627001123.000	5.166
627100497.000	5.156
627200926.000	5.161
627300341.000	5.156
627400700.000	5.151
627501126.000	5.151
627600504.000	5.161
627700890.000	5.161
627800270.000	5.156
627900648.000	5.161
628001038.000	5.161
628100426.000	5.156
628200805.000	5.161
628301195.000	5.156
628400584.000	5.156
628500973.000	5.151
628600369.000	5.151
628700760.000	5.151
628801139.000	5.156
628900523.000	5.151
629000914.000	5.151
629100311.000	5.146
629200714.000	5.151
629301100.000	5.146
629400480.000	5.151
629500857.000	5.156
629600237.000	5.151
629700620.000	5.151
629801001.000	5.161
629900377.000	5.151
630000766.000	5.156
630101153.000	5.156
630200535.000	5.161
630300910.000	5.156
630400325.000	5.156
630500703.000	5.156
630601087.000	5.156
630700466.000	5.156
630800842.000	5.156
630900223.000	5.156
631000603.000	5.151
631100997.000	5.156
631200385.000	5.161
631300779.000	5.161
631401166.000	5.156
631500548.000	5.156
631600943.000	5.156
631700370.000	5.156
631800785.000	5.151
631901175.000	5.151
632000561.000	5.156
632100959.000	5.151
632200346.000	5.161
632300739.000	5.156
632401140.000	5.151
632500541.000	5.151
632600925.000	5.156
632700315.000	5.146
632800703.000	5.161
632901099.000	5.156
633000503.000	5.151
633100905.000	5.151
633200296.000	5.156
633300712.000	5.156
633401126.000	5.161
633500551.000	5.151
633601088.000	5.156
633700486.000	5.156
633800888.000	5.156
633900343.000	5.156
634000735.000	5.156
634101140.000	5.156
634200571.000	5.161
634300957.000	5.151
634400336.000	5.161
634500719.000	5.146
634601104.000	5.156
634700496.000	5.151
634800900.000	5.156
634900282.000	5.156
635000671.000	5.151
635101059.000	5.156
635200475.000	5.161
635300855.000	5.156
635400272.000	5.156
635500668.000	5.151
635601057.000	5.151
635700450.000	5.161
635800836.000	5.146
635901217.000	5.156
636000601.000	5.156
636100992.000	5.151
636200395.000	5.151
636300781.000	5.151
636401175.000	5.156
636500566.000	5.156
636600935.000	5.161
636700384.000	5.156
636800819.000	5.161
636901212.000	5.151
637000597.000	5.156
637100979.000	5.151
637200370.000	5.151
637300762.000	5.156
637401143.000	5.156
637500522.000	5.146
637600915.000	5.156
637700299.000	5.151
637800683.000	5.156
637901055.000	5.151
638000447.000	5.156
638100865.000	5.151
638200253.000	5.146
638300633.000	5.156
638401025.000	5.156
638500412.000	5.166
638600794.000	5.161
638701194.000	5.156
638800591.000	5.156
638900986.000	5.151
639000391.000	5.140
639100778.000	5.151
