516300992.000	6.256
516400363.000	6.251
516500744.000	6.256
516601136.000	6.256
516700530.000	6.261
516800915.000	6.251
516900300.000	6.256
517000706.000	6.261
517101130.000	6.256
517200574.000	6.240
517301013.000	6.256
517400613.000	6.251
517501029.000	6.261
517600438.000	6.245
517700842.000	6.261
517800256.000	6.256
517900689.000	6.256
518001089.000	6.251
518100473.000	6.256
518200851.000	6.245
518300241.000	6.240
518400630.000	6.251
518501025.000	6.251
518600407.000	6.261
518700787.000	6.245
518801164.000	6.245
518900548.000	6.251
519000899.000	6.251
519100338.000	6.251
519200737.000	6.245
519301114.000	6.251
519400495.000	6.251
519500867.000	6.251
519600241.000	6.256
519700637.000	6.245
519801024.000	6.256
519900418.000	6.256
520000802.000	6.251
520101182.000	6.245
520200556.000	6.251
520300946.000	6.245
520400339.000	6.245
520500727.000	6.251
520601114.000	6.251
520700493.000	6.251
520800867.000	6.251
520900258.000	6.251
521000661.000	6.261
521101063.000	6.245
521200453.000	6.251
521300832.000	6.245
521401219.000	6.245
521500622.000	6.251
521601010.000	6.251
521700391.000	6.251
521800776.000	6.251
521901154.000	6.245
522000544.000	6.251
522100928.000	6.245
522200304.000	6.251
522300691.000	6.251
522401078.000	6.251
522500459.000	6.245
522600855.000	6.245
522700254.000	6.251
522800651.000	6.240
522901029.000	6.251
523000416.000	6.256
523100812.000	6.245
523201200.000	6.245
523300592.000	6.245
523400997.000	6.245
523500381.000	6.256
523600764.000	6.256
523701145.000	6.245
523800539.000	6.251
523900939.000	6.251
524000338.000	6.245
524100722.000	6.245
524201103.000	6.240
524300481.000	6.245
524400833.000	6.256
524500271.000	6.245
524600679.000	6.240
524701071.000	6.256
524800466.000	6.256
524900851.000	6.251
525000232.000	6.251
525100614.000	6.251
525201008.000	6.240
525300398.000	6.256
525400781.000	6.256
525501170.000	6.245
525600545.000	6.251
525700927.000	6.240
525800305.000	6.251
525900706.000	6.245
526001103.000	6.245
526100494.000	6.251
526200894.000	6.245
526300279.000	6.251
526400652.000	6.245
526501041.000	6.251
526600429.000	6.245
526801182.000	6.251
526900574.000	6.245
527000962.000	6.256
527100343.000	6.256
527200750.000	6.251
527301138.000	6.251
527400505.000	6.251
527500885.000	6.245
527600264.000	6.251
527700645.000	6.240
527801027.000	6.240
527900402.000	6.245
528000793.000	6.245
528101178.000	6.240
528200568.000	6.245
528300954.000	6.251
528400335.000	6.251
528500719.000	6.240
528601127.000	6.245
528700579.000	6.245
528800959.000	6.251
528900362.000	6.256
529000766.000	6.240
529101148.000	6.251
529200530.000	6.245
529300912.000	6.245
529400291.000	6.251
529500668.000	6.240
529601064.000	6.245
529700458.000	6.256
529800864.000	6.251
529900302.000	6.245
530000680.000	6.245
530101074.000	6.251
530200464.000	6.251
530300838.000	6.245
530401216.000	6.240
530500610.000	6.245
530601001.000	6.245
530700384.000	6.256
530800771.000	6.251
530901159.000	6.240
531000541.000	6.251
531100923.000	6.240
531200306.000	6.245
531300687.000	6.245
531401068.000	6.240
531500456.000	6.245
531600863.000	6.245
531700252.000	6.240
531800613.000	6.245
531901001.000	6.240
532000380.000	6.251
532100754.000	6.245
532201142.000	6.256
532300535.000	6.256
532400916.000	6.245
532500297.000	6.245
532600679.000	6.245
532701059.000	6.256
532800436.000	6.245
532900828.000	6.256
533001252.000	6.245
533100654.000	6.251
533201052.000	6.245
