475901028.000	6.441
476000403.000	6.446
476100784.000	6.436
476201178.000	6.441
476300568.000	6.436
476400966.000	6.451
476500376.000	6.441
476600779.000	6.441
476701170.000	6.436
476800552.000	6.446
476900952.000	6.446
477000365.000	6.441
477100803.000	6.446
477201188.000	6.441
477300572.000	6.441
477400953.000	6.446
477500332.000	6.441
477600712.000	6.436
477701091.000	6.446
477800466.000	6.436
477900858.000	6.441
478000241.000	6.436
478100620.000	6.436
478201001.000	6.436
478300389.000	6.436
478400789.000	6.451
478501187.000	6.441
478600571.000	6.446
478700963.000	6.446
478800343.000	6.446
478900719.000	6.441
479001102.000	6.446
479100498.000	6.441
479200901.000	6.441
479300294.000	6.436
479400673.000	6.446
479501063.000	6.441
479600441.000	6.446
479700819.000	6.436
479800231.000	6.446
479900617.000	6.436
480001000.000	6.441
480100391.000	6.430
480200788.000	6.436
480301181.000	6.436
480400577.000	6.446
480500977.000	6.446
480600379.000	6.436
480700765.000	6.436
480801143.000	6.446
480900526.000	6.436
481000907.000	6.436
481100369.000	6.436
481200809.000	6.436
481301198.000	6.430
481400578.000	6.441
481500967.000	6.441
481600355.000	6.436
481700733.000	6.436
481801108.000	6.441
481900500.000	6.441
482000901.000	6.436
482100289.000	6.446
482200686.000	6.430
482301083.000	6.436
482400467.000	6.441
482500910.000	6.436
482600304.000	6.441
482700699.000	6.441
482801078.000	6.446
482900473.000	6.446
483000867.000	6.436
483100250.000	6.436
483200650.000	6.441
483301057.000	6.436
483400470.000	6.441
483500856.000	6.441
483600242.000	6.441
483700630.000	6.430
483801037.000	6.430
483900448.000	6.436
484000851.000	6.441
484100237.000	6.446
484200616.000	6.441
484300995.000	6.441
484400372.000	6.441
484500752.000	6.425
484601128.000	6.441
484700521.000	6.436
484800914.000	6.441
484900296.000	6.446
485000699.000	6.441
485101096.000	6.446
485200486.000	6.441
485300865.000	6.441
485400341.000	6.441
485500749.000	6.436
485601136.000	6.441
485700525.000	6.441
485800926.000	6.436
485900502.000	6.446
486001068.000	6.441
486100403.000	6.441
486200786.000	6.430
486301179.000	6.436
486400555.000	6.441
486500959.000	6.436
486600348.000	6.436
486700738.000	6.430
486801138.000	6.430
486900542.000	6.436
487000934.000	6.446
487100322.000	6.436
487200716.000	6.430
487301109.000	6.430
487400494.000	6.446
487500878.000	6.441
487600270.000	6.436
487700660.000	6.430
487801047.000	6.430
487900445.000	6.441
488000862.000	6.436
488100267.000	6.436
488200657.000	6.446
488301043.000	6.441
488400443.000	6.436
488500833.000	6.441
488601227.000	6.436
488700618.000	6.436
488800995.000	6.441
488900396.000	6.446
489000798.000	6.436
489101191.000	6.436
489200588.000	6.441
489300982.000	6.430
489400376.000	6.436
489500767.000	6.436
489601153.000	6.430
489700554.000	6.446
489800959.000	6.441
489900347.000	6.430
490000731.000	6.441
490101120.000	6.436
490200503.000	6.430
490300891.000	6.441
490400279.000	6.436
490500696.000	6.446
490601099.000	6.430
490700486.000	6.441
490800871.000	6.441
490900249.000	6.430
491000641.000	6.446
491101037.000	6.436
491200451.000	6.436
491300974.000	6.446
491400445.000	6.446
491500839.000	6.441
491601244.000	6.436
491700732.000	6.436
491800232.000	6.436
491900651.000	6.446
492001051.000	6.436
492100447.000	6.436
492200834.000	6.436
492301227.000	6.436
492400616.000	6.441
