438400755.000	5.952
438501141.000	5.968
438600539.000	5.952
438700937.000	5.958
438800344.000	5.952
438900751.000	5.963
439001146.000	5.958
439100550.000	5.958
439200939.000	5.963
439300316.000	5.958
439400694.000	5.952
439501073.000	5.952
439600463.000	5.952
439700865.000	5.968
439800280.000	5.947
439900684.000	5.958
440001117.000	5.952
440100497.000	5.963
440200879.000	5.952
440300273.000	5.952
440400660.000	5.952
440501030.000	5.963
440600403.000	5.958
440700796.000	5.947
440801193.000	5.947
440900577.000	5.963
441000960.000	5.963
441100354.000	5.963
441200745.000	5.952
441301119.000	5.968
441400519.000	5.958
441500911.000	5.958
441600292.000	5.958
441700670.000	5.963
441801044.000	5.952
441900421.000	5.963
442000797.000	5.952
442101179.000	5.952
442200572.000	5.958
442300972.000	5.947
442400359.000	5.947
442500750.000	5.952
442601150.000	5.947
442700571.000	5.952
442800961.000	5.958
442900368.000	5.958
443000749.000	5.958
443101143.000	5.952
443200547.000	5.947
443300950.000	5.952
443400349.000	5.958
443500737.000	5.963
443601131.000	5.958
443700518.000	5.947
443800910.000	5.952
443900300.000	5.963
444000690.000	5.947
444101079.000	5.958
444200455.000	5.958
444300850.000	5.958
444400265.000	5.963
444500662.000	5.947
444601048.000	5.963
444700434.000	5.952
444800823.000	5.958
444901203.000	5.958
445000583.000	5.952
445100961.000	5.958
445200355.000	5.958
445300743.000	5.963
445401122.000	5.952
445500501.000	5.952
445600902.000	5.963
445700305.000	5.947
445800679.000	5.952
445901069.000	5.958
446000454.000	5.963
446100836.000	5.958
446201233.000	5.958
446300622.000	5.952
446400998.000	5.952
446500373.000	5.958
446600761.000	5.952
446701150.000	5.958
446800546.000	5.947
446900927.000	5.947
447000311.000	5.952
447100722.000	5.958
447201119.000	5.947
447300527.000	5.952
447400909.000	5.958
447500302.000	5.952
447600687.000	5.952
447701060.000	5.952
447800434.000	5.958
447900826.000	5.958
448001211.000	5.942
448100607.000	5.952
448201007.000	5.958
448300400.000	5.952
448400791.000	5.952
448501191.000	5.952
